Alabama,City of Albertville Farmers Market,Main Street- downtown,Albertville,35950,-86.20948611,34.26801389,"W Main St., Albertville, AL 35950"
Alabama,Clarke County Farmers Market,3100 Highway 43,Jackson,36545,-87.89518738,31.53277969,
Alabama,Clay County Farmers Market,Highway 9,Ashland,36251,-85.84912109,33.24720001,
Alabama,Cleburne County Farmers Market,Heflin Recreational Center,Heflin,36264,-85.55119324,33.58218002,
Alabama,Clio Market,Old Barbour County High School,Clio,36017,,,
Alabama,Colbert County Farmers Market,South Raleigh Avenue,Sheffield,35660,-87.69455719,34.75967789,
Alabama,Columbinana Farmers Market,West College Street,Columbiana,35051,,,
Alabama,Crenshaw County Farmers Market,Highway 331 in Midtown,Luverne,36049,-86.28462219,31.74327469,
Alabama,Dauphin Island Market,East Bienville Blvd at Cadillac Square Park,Dauphin Island,36528,,,
Alabama,Decatur/Morgan County Farmers Market,211 1st Ave. SE,Decatur,35602,-87.0233078,34.61129379,
Alabama,Dekalb County Farmers Market,VFW Fairgrounds,Fort Payne,35967,-85.71067047,34.4256134,
Alabama,Demopolis Farmers Market,Hwy 80 East,Dempolis,36732,,,
Alabama,Depot Farmers Market,1032 South Railroad Avenue,Opelika,36801,,,
Alabama,DFA 84 West Famer's Market,3615 West Main Street,Dothan,36305,-85.44655833,31.23113056,"3615 W Main St., Dothan, AL 36305"
Alabama,Downtown Farmers Market,14th & Gurnee Avenue,Anniston,36202,-85.95321655,32.94522858,
Alabama,East Chase Farmers Market,7274 East Chase Parkway,Montgomery,36117,-86.1648,32.36078056,"7274 E Chase Pkwy, Montgomery, AL 36117"
Alabama,East Lake Farmers Market,"7753 First Avenue, South",Birmingham,35206,-86.72462,33.56146,
Alabama,Elberta Farmer's Market,Highway 98,Elberta,36530,-87.60017,30.41463,
Alabama,Enterprise Downtown Market,College Street,Enterprise,36331,-85.86634064,31.41226768,
Alabama,Enterprise Farmers Market,Main Street,Enterprise,36330,-85.85915833,31.32067222,"Main St. and Hwy. 134, Enterprise, AL 36330"
Alabama,Fairhope Outdoor Farm Market,Church Street,Fairhope,36532,,,
Alabama,Fairview Farmers Market,Fairview Avenue,Montgomery,36108,-86.36297607,32.34651184,
Alabama,Fayette County Farmers Market,650 McConnell Loop,Fayette,35555,-87.80789948,33.73222733,
Alabama,Festhalle Market Platz,209 1st Ave. NE,Cullman,35056,-86.84418,34.1792,
Alabama,Flomaton Farmers Market,435 Palafox Street,Flomaton,36441,-87.26004791,31.00146294,
Alabama,Florala Farmers Market,Behind Train Depot,Florala,36442,-86.32524872,31.00626373,
Alabama,Florence/Lauderdale County Farmers Market,Corner of Chisholm Road & Cox Creek Parkway,Florence,35631,-87.63752747,34.89328766,
Alabama,Franklin County Farmers Market,202 Green Avenue SW,Russellville,35653,-87.7327652,34.50450897,
Alabama,Fresh Market at Ross Bridge,4000 Grand Avenue,Hoover,35226,,,
Alabama,Frisco City Farmers Market,Highway 21,Frisco City,36445,-87.40018056,31.43503889,"Hwy 21 at Jones Park Frisco City, AL:  at city level"
Alabama,Gadsden Farmers Market,100 Moragne Ave.  Moragne Park,Gadsden,35902,-86.00402222,34.00294444,"100 Moragne Ave, Gadsden, AL 35901"
Alabama,Gardendale Farmers Market,901 Decatur Highway,Gardendale,35071,-86.8089,33.65092,
Alabama,Georgiana Farmers Market,Miranda Avenue,Georgiana,36033,,,
Alabama,Gordo Farmers Market,201 Main Street,Gordo,35466,-87.90328333,33.31905,"201 N Main St., Gordo, AL 35466"
Alabama,Greene County Farmers Market,Eutaw Activity Center,Eutaw,35462,-87.89004517,32.83875656,
Alabama,Gulf Coast Green Market,Gulf State Park,Gulf Shores,36542,,,
Alabama,Guntersville Farmer's Market,Sunset Dr.,guntersville,35976,-86.33768,34.36523,
Alabama,Halls Mill Road Farmers Market,2245 Halls Mill Road,Mobile,36606,,,
Alabama,Hamilton Farmers Market,2151 Bexar Avenue West,Hamilton,35570,-88.01611667,34.15543333,"2151 Bexar Ave W, Hamilton, AL 35570"
Alabama,Hampstead Farmers Market,5251 Hampstead High Street,Montgomery,36116,,,
Alabama,Hartselle Farmers Market,Sparkman Street  SW,Hartselle,35640,-86.93327332,34.43330002,
Alabama,Helena Market Days,4151 Helena Road,Helena,35080,,,
Alabama,Historic Langdale Mill Farmers Market,6000-20th Avenue,Valley,36854,-85.17014,32.81527,
Alabama,Homegrown Alabama Farmers Market,812 5th Avenue,Tuscaloosa,35401,-87.53494,33.20724,
Alabama,Irondale Farmers Market,1906 1st Ave N,Irondale,35210,-86.7083339,33.538797,
Alabama,Jack o lantern farm market,430 Garage rd.,Muscle Shoals,35661,-87.66129,34.76199,
Alabama,Jefferson County Truck Growers Association,"344 Finley Ave., West",Birmingham,35204,-86.83628,33.54057,
Alabama,Lamar County Farmers Market,Large Pavilion at Vernon City Park,Vernon,33592,-88.10588837,33.75681686,
Alabama,Lawrence County Farmers Market,Al Hwy 157 north,Moulton,35650,,,
Alabama,Lee County Main Street Farmers Market,South Railroad Avenue,Opelika,36801,-85.37644958,32.64845657,
Alabama,Leeds Farmer's Market,6th Street,Leeds,35094,-86.54514,33.54512,
Alabama,Livingston Farmers Market,115 Franklin Street,Livingston,35470,,,
Alabama,Lowndes County Farmers Market,Highway 21 South,Hayneville,36040,-86.68113708,32.18873596,
Alabama,Macon County Farmers Market,Intersection of Elm & Spring Streets,Tuskegee,36083,-85.70201874,32.41999435,
Alabama,Madison City Farmers Market,1282 Hughes Road,Madison,35758,-86.74195,34.7445,
Alabama,MainStreet's Dowtown Farmers Market,8 Broad Streer,Alexander City,35010,-85.95466389,32.94458333,"8 Broad St., Alexander City, AL 35010"
Alabama,Marion Farmers Market,Highway 14 East,Marion,36756,-87.31878662,32.61552811,
Alabama,Market in the Park,Mobile Museum of Art,Mobile,36606,,,
Alabama,Market on the Square,Cathedral Square,Mobile,36633,,,
Alabama,Monroe County Farmers Market,Highway 21,Monroeville,36461,-87.40748596,31.5118618,
Alabama,Montgomery Curb Market,1004 Madison Avenue,Montgomery,36104,-86.29517365,32.38027573,
Alabama,Montgomery State Farmers Market,1655 Federal Drive,Montgomery,36107,-86.2627182,32.40720367,
Alabama,Mt Laurel Farmers Market,5 Mt Laurel Avenue,Birmingham,35242,-86.62591111,33.40911667,"5 Mt Laurel Avenue, Birmigham, AL 35242"
Alabama,North Sand Mountain Farmers Market,24474 AL Hwy 75,Sylvania,35988,,,
Alabama,Opp Farmers Market,Highway 331,Opp,36467,-86.25705719,31.28066826,
Alabama,Ozark Farmers Market,Downtown Ozark  on North Union,Ozark,36360,-85.64023333,31.45870278,"N Union Ave., Ozark, AL 36360"
Alabama,Pell City Farmers Market,Highway 231 North,Pell City,35125,,,
Alabama,Pepper Place Saturday Market,"2829 2nd Avenue, South",Birmingham,35233,-86.79116111,33.51633056,"2829 2nd Ave S, Birmingham, AL 35233"
Alabama,Pickens County Farmers Market,25661 Highway 17 N,Carollton,35447,-88.14932251,33.12737656,
Alabama,Pineapple Farmers Market,12 Waters Street,Pineapple,36726,-87.02294922,31.93122292,
Alabama,Pioneer Farmers MArket,Oak & Academy,Troy,36081,-85.9713834,31.8091916,
Alabama,Poplar Head Farmers Market,126 Museum Ave.,Dothan,36303,-85.39158,31.22044,
Alabama,Prattville Farmers Market,Prattville Square Shopping Center parking lot,Prattville,36067,-86.50130463,32.48008728,
Alabama,Prattville Town Center Farmers Market,Home Depot & Cobbs-Ford Rd.,Prattville,36066,,,
Alabama,Randolph County Farmers Market,US 431 South,Roanoke,36274,-85.35793,33.1502,
Alabama,RiverchaseUMC Farmer's Market,1953 Old Hwy 31,Hoover,35244,-86.91438611,33.37324444,"1953 Old Hwy. 150, Bessemer, AL 35022"
Alabama,Russell County Farmers Market,1700 14th Street,Phenix City,36867,-85.01639557,32.47332382,
Alabama,S & W Produce,"4807 Highway 51, South",Ariton,36311,-85.68230438,31.62797356,
Alabama,Scottsboro Farmers Market,Bob Jones Road,Scottsboro,35768,-86.06409454,34.69316101,
Alabama,Selma Farmers Market,Dallas Avenue,Selma,36702,-87.03934479,32.40585709,
Alabama,Spring Park Market,Downtown Tuscumbia,Tuscumbia,35674,-87.70355988,34.73138809,
Alabama,St. Clair County Farmers Market,2404 Forrest Lane,Pell City,35128,-86.27232,33.57562,
Alabama,Tallassee Farmers' Market,3 Freeman Avenue,Tallassee,36078,-85.88463,32.53323,
Alabama,The Markert At Jack-O-Latern Farms,Garage Road,Muscle Shoals,35661,,,
Alabama,Thomaston Farmers Market,Intersection of Highways 25 & 28,Thomaston,36783,-87.6255188,32.26660156,
Alabama,Trussville Fresh  Market,North Mall in Trussville,Trussville,35173,-86.60769,33.62966,
Alabama,Trussville Springs Farmers Market,200 Spring St,Trussville,35173,-86.57085278,33.60235556,"200 Spring St., Trussville, AL 35173"
Alabama,Tuscaloosa  County Truck Growers Association,2407 Jack Warner Parkway,Tuscaloosa,35403,-87.57105278,33.21179444,"Jack Warner Pkwy NE & Greensboro Ave., Tuscaloosa, AL 35401"
Alabama,Tuscaloosa Farmers Market,Intersection of Jack Warner Pkwy & Greensboro Ave.,Tuscaloosa,35403,-87.57069397,33.21228409,
Alabama,Uniontown Farmers Market,Next to City Hall,Uniontown,36786,-87.52993774,32.42349243,
Alabama,United Farmers Market,Intersection of County Roads 41 & 18,Forkland,36740,-87.82935333,32.61284637,
Alabama,Valleydale Farmers Market,4601 Valleydale Rd.,Birmingham,35242,-86.73191,33.38215,
Alabama,Walker County Farmers Market,1501 North Airport Road,Jasper,35504,-87.26580833,33.86369167,"1501 N Airport Road, Jasper, AL 35504"
Alabama,Washington County Farmers Market,Corner of Central St. & Pelham Ave.,Chatom,36518,-88.25964355,31.46491432,
Alabama,Winston County Farmers Market,Downtown Haleyville,Haleyville,35565,-87.62333679,34.22644806,
Alabama,Wiregrass Farmers Market,Farm Center,Dothan,36302,,,
Alaska,Anchorage Downtown Market & Festival,3rd Avenue,Anchorage,99501,,,
Alaska,Anchorage Farmers Market,1420 Cordova Street,Anchorage,99645,-149.88939,61.20717,
Alaska,Central Kenai Peninsula Farmers Market,Intersection of E. Corral Avenue & Soldotna,Soldotna,99669,-151.06763,60.49283,
Alaska,Copper Valley Community Market,MM 101 Richardson Hwy Loop Road,Copper Valley,99737,,,
Alaska,Dillingham Farmers Market,by the Hockey Rink,Dillingham,99576,,,
Alaska,Eagle River Farmers Market,Eagle River VFW Post parking lot,Eagle River,99577,-149.5739441,61.31448746,
Alaska,Haines Farmer Market,Located in Payson's Pavilion in the Fair Grounds,Haines,99827,-135.4658361,59.23309167,"Fair Grounds, 296 Fair Dr, Haines, AK 99827"
Alaska,Highway's End Farmers' Market,Corner of Alaska Highway and Richardson Higheay,Delta Junction,99737,-145.7311278,64.03656389,"Alaska Highway and Richardson Highway,Delta Junction,Alaska,99737"
Alaska,Homer Farmers Market,Ocean Drive,Homer,99603,-151.5217743,59.6338501,
Alaska,Juneau Farmers Market,Juneau Arts and Culture Center,Juneau,99801,-134.413,58.29906667,
Alaska,Kenai's Saturday Market,Kenai Visitor & Cultural Center,Kenai,99611,-151.25565,60.5539,
Alaska,Kenny Lake Harvest I,Rogue's Garden parking lot,Valdez,99686,,,
Alaska,Kenny Lake Harvest II,Corner of Glenn and Richardson Highways,Valdez,99686,,,
Alaska,Nenana Open Air Market,Corner of Parks Highway & Main Street,Nenana,99704,,,
Alaska,Northway Mall Wednesday Market,3101 Pennland Blvd.,Anchorage,99510,-149.8213043,61.21552658,
Alaska,Palmer Friday Fling,Pavillion across from Visitor's Center,Palmer,99645,-149.1156111,61.601975,"Palmer visitor center, Palmer,Alaska,99645"
Alaska,Sitka Farmers Market,235 Katlian Street,Sitka,99835,-135.3398682,57.0503083,
Alaska,Soldotna Wednesday Market,"Soldotna Creek Park, behind Don Jose's",Soldotna,99669,,,
Alaska,South Anchorage Farmers Market I,Subway Sports Centre/Cellular One Sports Centre,Anchorage,99501,,,
Alaska,South Anchorage Farmers Market II,"Behind Dimond Mall, in front of Dimond Hotel",Anchorage,99501,,,
Alaska,Tanana Valley Farmers Market,College Road and Caribou Way,Fairbanks,99708,-147.780014,64.86235046,
Alaska,Trapper Creek Farmers Market,Post Office parking lot,Trapper Creek,99683,,,
Alaska,Wasilla Farmers Market,Behind Wasilla Public Library,Wasilla,99654,-149.420578,61.59051895,
Alaska,Willow Farmers Market,Mile 69 Parks Highway; Across from Newman's Tesoro,Willow,99688,-150.03685,61.73128,
Arizona,Agritopia Farm Stand,3000 E. Ray Road (Higley & Ray),Gilbert,85233,,,
Arizona,Ahwatukee Farmers' Market,4700 E. Warner Rd.,Phoenix,85044,-111.98135,33.33082,
Arizona,Anthem Farmers Market,Outlets of Anthem (NW corner of I-17 and Anthem Way Exit 229),Anthem,85086,,,
Arizona,Avalon Organic Gardens Farm Stand,29 Tubac Plaza Gazebo,Tubac,85646,-111.0503194,31.61238889,"Tubac Plaza Gazebo, Hesselbarth Ln., Tubac, AZ 85646"
Arizona,Bisbee Farmers Market,Vista Park,Bisbee,85603,-109.8924639,31.42899167,"end of Bisbee rd at ball park, Bisbee,Arizona,85603"
Arizona,Borgata of Scottsdale,6166 N Scottsdale Rd,scottsdale,85250,,,
Arizona,Broadway Village Farmer's Market,Broadway and Country Club,Tucson,85701,,,
Arizona,Carefree Farmers' Market,101 Easy Street,Carefree,85377,-111.92309,33.82408,
Arizona,Case Grande Farmers Market,The Christian Church of Casa Grande (parking lot),Casa Grande,85222,-111.7537613,32.87956238,
Arizona,Cave Creek Farmers & Crafts Market,6900 E Cave Creek Road,Cave Creek,,,,
Arizona,Chandler Farmers Market,Dr. A.J. Chandler Park,Chandler,85225,-111.8980484,33.32239532,
Arizona,Chino Valley Farmers Market,1667 S. Highway 89,Chino Valley,86323,,,
Arizona,Clinica Adelante Farmers Market,16560 N. Dysart Rd.,Surprise,85374,,,
Arizona,Community Food Bank Farmers' Market,3003 S. Country Club Road,Tucson,85713,-110.9256583,32.18843333,"3003 Country Club Road, Tucson, AZ 85713"
Arizona,Concho Farmers Market,Corner of Highway 61 and 180A,Concho,85924,,,
Arizona,Cornville Farmers Market,Windmill Park 9950 East Cornville Road,Cornville,86325,,,
Arizona,Cottonwood Farmers Market and Jamboree,791 N.Main St. in Old Town Historic District,Cottonwood,86326,,,
Arizona,Craftsman Court Go Green Street Market,"Southeast corner, 5th Ave. and Craftsman Court",Scottsdale,85251,,,
Arizona,Desert Canyon Center Farmers Market,10405 McDowell Mountain Rd.,Scottsdale,85250,,,
Arizona,Dewey Humboldt Farmers Market,2581 South Highway 69 (N of Main St),Humboldt,86329,,,
Arizona,Douglas Mercado,10th Street at Castro Park between F and E street,Douglas,85607,-109.5503194,31.34427778,"10th St. and E St., Douglas, AZ 85607"
Arizona,Downtown Farmers Market Arts & Crafts Mercado,South Lawn of the Main Library,Tucson,85719,-110.9715118,32.22349548,
Arizona,Downtown Glendale Farmers Market,5734 W. Glendale Ave. (Mad Hatters parking lot),Glendale,,,,
Arizona,Downtown Phoenix Public Market,721 N. Central,Phoenix,85028,-112.0736847,33.45579529,
Arizona,El Presidio Mercado,Corner of Church and Alameda,Tucson,,,,
Arizona,Elfrida Farmers Market,10566 Hwy. 191 North of Elfrida on Hwy. 191 (NW of the Chiricahua Community Health Centers),Elfrida,,,,
Arizona,Elgin Farmers Market,"Kief-Joshua Vineyards, 370 Elgin Road",Elgin,85611,-110.5425361,31.659,"370 Elgin Road, Elgin, AZ 85637"
Arizona,Farm at South Mountain,6106 S. 32nd Street,Phoenix,85063,-112.0124969,33.39099884,
Arizona,Flagstaff Community Market,211 W. Aspen,Flagstaff,86001,-111.65272,35.19896,
Arizona,Fountain Hills Nocturnal Farmer & Crafts Market,Avenue of the Fountains,Fountain Hills,85268,-111.7184194,33.60440556,"Fountains ave and Verde River Dr,Fountain Hills,Arizona,85268"
Arizona,Green Valley Village Farmers Market,Esperanza and I-19 ,Green Valley,85614,,,
Arizona,Huning Street Farmers and Artisan Market,1020 E. Huning,Show Low,85901,,,
Arizona,K & B Farms,"NW Corner 1-17 and Orme Dugas Rd. (6 miles n. of Cordes Jct., 18 miles s. of Camp Verde)",Camp Verde,,,,
Arizona,Marana Farm Stand,12375 N. Heritage Park Drive,Marana,85653,-111.2253333,32.42795,"12375 N Heritage Dr., Marana, AZ 85653"
Arizona,Market at DC Ranch,Southeast corner of Pima & Thompson Peak roads,Scottsdale,85250,-111.8904648,33.67338181,
Arizona,Market in Downtown Yuma,Downtown Main Street,Yuma,85365,-114.5942993,32.68537521,
Arizona,Mesa Community Farmers' Market,263 No. Center St.,Mesa,85201,-111.83078,33.42048,
Arizona,Mountain Market and Art Walk,1500 E. Woolford Road ,Show Low ,85901,,,
Arizona,Mountain Park - Baseline Market,635 E. Baseline Rd.,Phoenix,,,,
Arizona,Oracle Farmers Market,2805 N. Triangle L Ranch Rd.,Oracle,85623,-110.7892532,32.61811829,
Arizona,Oro Valley Farmers' Market,11000 North La Canada,Oro Valley,85737,-110.9935,32.40518,
Arizona,Payson Farmer's Market,816 S Beeline Hwy,Payson,85541,-111.325675,34.23051389,"816 Beeline Hwy., Payson, AZ 85541"
Arizona,Phoenix Camelback Market,3930 E. Camelback Rd.,Phoenix,85018,-111.9968262,33.5099411,
Arizona,Plaza Palomino Food Faire,2970 N. Swan,Tucson,85705,-110.8924637,32.26096725,
Arizona,Prescott Farmers Market,1100 E. Sheldon Street,Prescott,86301,,,
Arizona,Prescott Valley Farmers Market,Glassford Hill Rd. and Park Ave.,Prescott Valley,86314,,,
Arizona,Rincon Valley Farmers & Artisans Market,12500 E. Old Spanish Trail,Tucson,85747,-110.71774,32.1247,
Arizona,Roadrunner Park Farmers' Market,3502 E. Cactus Rd,Phoenix,85032,-112.0071083,33.59899444,"3502 E Cactus Road, Phoenix, AZ 85032"
Arizona,Safford Farmers Market,Firth Park,Safford,85546,-109.7208023,32.83452606,
Arizona,Sahuarita Summer Nights Farmers Market,375 W. Sahuarita Center Way.,Sahuarita,85629,,,
Arizona,San Tan Village Farmers' Market,2218 E. Williams Field Rd. (Williams Field & San Tan Fwy Loop 202),Gilbert,,,,
Arizona,Santa Cruz River Farmers' Market,1352 W. Speedway,Tucson,85745,-110.9936222,32.23601667,"1352 W Speedway Blvd., Tucson, AZ 85745"
Arizona,Scottsdale's Old Town Farmers' Market,E. 1st Street & N. Brown Ave.,Scottsdale,85251,-111.92545,33.49159,
Arizona,Sedona Community Farmers' Market,"235 Air Terminal Dr
Sedona Airport by the Overlook",Sedona,86336,,,
Arizona,Show Low main Street Farmers' Market & Art Walk,1001 E. Duece of Clubs,Show Low,85901,-110.03095,34.25336389,"West Deuce of Clubs and 11th St., Show Low, AZ 85901"
Arizona,Sierra Vista Farmers Market,NW corner of Wilcox & Carmichael,Sierra Vista,85635,-110.30308,31.55221,
Arizona,Sonoita Growers Market,Diamond JK Nursery,Sonoita,85637,-110.6557388,31.68437767,
Arizona,St David Farmers' Market,70 E. Patton St,St David,85630,-110.2207611,31.90591389,"70 E Patton St., St. David, AZ 85630"
Arizona,St. Mary's Food Bank,2831 N. 31st Ave. (by the WIC clinic),Phoenix,,,,
Arizona,St. Philip's Plaza Saturday Farmer's Market,"4300 N. Campbell Ave., Campbell & River Rd.",Tucson,,,,
Arizona,Sunnyside Community Market,2257 E. Cedar Ave,Flagstaff,86004,-111.61388,35.21716,
Arizona,Superstition Ranch Market,4755 East Main Street,Mesa,85205-7907,-111.7289639,33.41516667,"4755 E Main St., Mesa, AZ 85205"
Arizona,Tonopah Valley Farmers' Market,35838 W. Buckeye Rd,Tonopah,,,,
Arizona,Town & Country Farmers Market,20th Street & Camelback Road,Phoenix,85016,-112.0384333,33.50906667,"E Camelback Road and N 20th St., Phoenix, AZ 85016"
Arizona,Trilogy at Vistancia County Club Farmers Market,12902 W Yellow Bird Lane,Peoria,,,,
Arizona,Tuba City Farmers' Market,"100 Aspen Dr. (west side of St. Jude's Catholic Church, in front of food bank)",Tuba City,,,,
Arizona,Tubac Farmers Market,"Tubac Plaza, Exit 34 - I-19",Tubac,85646,,,
Arizona,Tucson Farmers Market,St. Philip's Plaza,Tucson,85745,-110.9432907,32.28707123,
Arizona,Tucson Farmers' Market at St. Philip's Plaza,4380 North Campbell Avenue,Tucson,85718,-110.9419556,32.28557222,"4380 N Campbell Ave., Tucson, AZ 85718"
Arizona,Twilight Farmers' Market at the Citadelle,"19420 N. 59th Ave.,(59th Ave. and Utopia, Arrowhead Ranch)",Glendale,,,,
Arizona,Udall Park Farmers' Market,7200 East Tanque Verde Road,Tucson,85710,-110.83798,32.24591,
Arizona,Value Food Store Farmers Market,3003 S. Country Club (Country Club and 36th),Tucson,85713,,,
Arizona,Verde Valley Farmers Market,"next to historic Ft. Verde State Park, Historic Main St. & Hollaman",Camp Verde,86322,,,
Arizona,Westgate Farmers Market,"Fountain Park, 6770 N. Sunset Blvd.",Glendale,,,,
Arkansas,Arkansas County/North Farmers Market,Main and Sixth,Stuttgart,72160,-91.54881287,34.48506165,
Arkansas,Arkansas County/South Farmers Market,The Triangle,DeWitt,72042,-91.34010315,34.28228378,
Arkansas,Arkansas Home Grown Market I,Corner of Cantrell and Pleasant Valley,Little Rock,72206,-92.37094879,34.7567749,
Arkansas,Arkansas Home Grown Market II,Lakewood Village Mall,Little Rock,72206,-92.23293304,34.79548645,
Arkansas,Arkansas Home Grown Market III,YMCA - 12th & Cleveland,Little Rock,72206,-92.34519958,34.74038696,
Arkansas,Ashdown Farmers Market,Block of East Main St.,Ashdown,71822,-94.13100433,33.67472076,
Arkansas,Ashley County Farmers Market,Highway 82,Crossett,71635,-91.96635437,33.13532639,
Arkansas,ASN Local Food Club,509 Scott St.,Little Rock,72201,-92.26945556,34.74432222,"509 Scott St., Little Rock, AR 72201"
Arkansas,ASU Regional Farmers Market,3407 S. Carway Rd. Ste 7,Jonesboro,72404,-90.67789444,35.830675,3407 S. Carway Rd. and Aggie road 
Arkansas,Bella Vista Farmers Market,1451 Bella Vista Way,Bella Vista,72714,,,
Arkansas,Benton Farmers Market,Market Street side of Courthouse,Benton,72018,-92.58840179,34.56124496,
Arkansas,Bentonville Farmers Market,412 S. Main Street,Bentonville,72712,-94.20915556,36.36728333,"412 S Main St., Bentonville, AR 72712"
Arkansas,Berryville Farmers Market,Town Square,Berryville,72616,-93.72586823,36.088871,
Arkansas,Boone County Farmers Market,Courthouse Square in Harrison,Harrison,72602,-93.1060791,36.26156616,
Arkansas,Booneville Farmers Market,E. State Hwy. 10,Booneville,72927,-93.85182953,35.14770126,
Arkansas,Botanical Gardens of the Ozarks Farmers Market,4703 N Crossover Rd.  Fayetteville AR 72764,Fayetteville,72764,-94.1201279,36.136088,
Arkansas,Brunwick Place Farmers Market,North 10th Street,Fort Smith,72901,-94.41442108,35.36766052,
Arkansas,Camden Farmers Market,Washington St.,Camden,71711,-92.84947205,33.58483505,
Arkansas,Certified Arkansas Farmers Market Argenta,520 Main St.,North Little Rock,72114,-92.26739722,34.7589,"520 N Main St., North Little Rock, AR 72114"
Arkansas,Certified Arkansas Farmers Market Searcy,124 E. Woodruff,Searcy,72143,-91.73755556,35.24640556,"124 E Woodruff Ave., Searcy, AP 72143"
Arkansas,Clark County Farmers Market,First Methodist Church parking lot,Arkadelphia,71923,-93.07109833,34.11894989,
Arkansas,Clarksville Farmers Market,West Main St.,Clarksville,72830,-93.47042847,35.47034454,
Arkansas,Cleburne County Growers Market,Spring Park,Heber Springs,72543,-92.01945496,35.4778595,
Arkansas,Clover Fields,356 Clover Street,Edmontin,34567,,,
Arkansas,Columbia County Homegrown Market Association,Corner of Stadium & Vine,Magnolia,71753,-93.22734833,33.25978851,
Arkansas,Conway County Farmers Market,Old Train Station,Morrilton,72110,-92.74312592,35.15879059,
Arkansas,Cotter Farmers Market,Courthouse Square,Cotter,72626,,,
Arkansas,Cross County Farmers Market,"705 E, Union Ave.",Wynne,72396,-90.78604,35.22305,
Arkansas,Downtown Fayetteville Farmers Market,4703 N. Crossover Road,Fayetteville,72764,,,
Arkansas,Downtown For Smith Farmers Market,Located at 2nd & Garrison parking lot,Fort Smith,72901,-94.42856667,35.38979722,"Garrison Ave & N 2nd St, Fort Smith, AR 72901"
Arkansas,Downtown Newport Farmers Market,201 Hazel Street,Newport,72112,-91.28094,35.60543,
Arkansas,Eureks Springs Farmers Market,10 Woolridge,Eureka Springs,72632,,,
Arkansas,Farmington Farmers' Market,Highway 62,Farmington,72730,,,
Arkansas,Faulkner County Farmers Market,Robbins St.,Conway,72034,-92.44406128,35.07709503,
Arkansas,Fayetteville Farmers Market,Fayetteville Square,Fayetteville,72701,-94.16059113,36.06263351,
Arkansas,Forrest City Farmers Market,Highway 1,Forrest City,72335,-90.78736667,35.02043889,Highway 1
Arkansas,Gateway Farmers Market,Jefferson and East 9th Streets,Texarkana,71854,-94.02924,33.43044,
Arkansas,Gentry Farmers' Market,500 East Main Street,Gentry,72734,-94.47998,36.26615,
Arkansas,Grant County Farmers Market,West side of County Courthouse,Sheridan,72150,-92.38208771,34.32097626,
Arkansas,Gravette Farmers' Market,110 Park Drive,Gravette,72736,-94.44449,36.42184
Arkansas,Historic Downtown Hot Springs Farmers Market,Broadway,Hot Springs,71901,-93.05364227,34.51160431
Arkansas,Holiday Island Farmers Market,Buckskin Lane,Holiday Island,72631,-93.7943157,36.4736536
Arkansas,Howard County Farmers Market,110 South Washington,Nashville,71852,-93.8440159,33.9433899
